Dataset	Is.Pilot	Passes.Filters	Protocol	Split	Annotator.ID	Sentence.ID	Pred.Token	Pred.Lemma	Gram.Func	Arg.Phrase	Arg.Tokens.Begin	Arg.Tokens.End	Property	Response	Applicable	Sent.Grammatical
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 454	11	rise	nmod	in arms	12	13	manner	5	yes	5
adjunct	False	False	adjunct	train	32	en-ud-train.conllu 10326	4	prepare	nmod	to perfection	5	6	manner	2	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 10326	4	prepare	nmod	to perfection	5	6	manner	5	yes	5
adjunct	False	False	adjunct	train	16	en-ud-train.conllu 1351	2	associate	nmod	with a faction of the egyptian islamic jihad known as the vanguards of conquest	3	16	manner	1	no	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 1351	2	associate	nmod	with a faction of the egyptian islamic jihad known as the vanguards of conquest	3	16	manner	5	yes	5
adjunct	False	False	adjunct	dev	3	en-ud-dev.conllu 1931	1	work	nmod	right on the back of my car	4	10	manner	1	yes	5
adjunct	False	False	adjunct	dev	87	en-ud-dev.conllu 1931	1	work	nmod	right on the back of my car	4	10	manner	2	yes	4
adjunct	False	False	adjunct	train	26	en-ud-train.conllu 6717	2	beat	nmod	in madrid	5	6	manner	1	yes	4
adjunct	False	False	adjunct	train	43	en-ud-train.conllu 6717	2	beat	nmod	in madrid	5	6	manner	1	no	3
adjunct	False	False	adjunct	train	20	en-ud-train.conllu 10349	1	live	nmod	10 minutes from cycle city	2	6	manner	1	yes	nan
adjunct	False	False	adjunct	train	26	en-ud-train.conllu 10349	1	live	nmod	10 minutes from cycle city	2	6	manner	1	yes	nan
adjunct	False	False	adjunct	dev	20	en-ud-dev.conllu 1948	1	go	nmod	to japaneiro &#39;s	2	4	manner	1	yes	5
adjunct	False	False	adjunct	dev	56	en-ud-dev.conllu 1948	1	go	nmod	to japaneiro &#39;s	2	4	manner	2	yes	5
adjunct	False	False	adjunct	train	7	en-ud-train.conllu 1355	19	be	nmod	according to senior counter terrorism officials , both here and abroad	0	10	manner	3	yes	3
adjunct	False	False	adjunct	train	87	en-ud-train.conllu 1355	19	be	nmod	according to senior counter terrorism officials , both here and abroad	0	10	manner	1	no	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 6745	3	go	nmod	with us	5	6	manner	5	yes	5
adjunct	False	False	adjunct	train	87	en-ud-train.conllu 6745	3	go	nmod	with us	5	6	manner	1	no	5
adjunct	False	False	adjunct	train	10	en-ud-train.conllu 454	11	rise	nmod	in the mid-nineties	16	18	manner	1	no	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 454	11	rise	nmod	in the mid-nineties	16	18	manner	1	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 10355	1	come	nmod	at around 730	2	4	manner	1	yes	4
adjunct	False	False	adjunct	train	87	en-ud-train.conllu 10355	1	come	nmod	at around 730	2	4	manner	1	no	3
adjunct	False	False	adjunct	dev	32	en-ud-dev.conllu 19	1	work	nmod	on wall street	2	4	manner	2	yes	4
adjunct	False	False	adjunct	dev	43	en-ud-dev.conllu 19	1	work	nmod	on wall street	2	4	manner	1	no	3
adjunct	False	False	adjunct	train	56	en-ud-train.conllu 6748	4	drag	nmod	to my room	6	8	manner	5	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 6748	4	drag	nmod	to my room	6	8	manner	1	yes	5
adjunct	False	False	adjunct	train	16	en-ud-train.conllu 1035	1	die	nmod	in 2004	2	3	manner	1	no	5
adjunct	False	False	adjunct	train	78	en-ud-train.conllu 1035	1	die	nmod	in 2004	2	3	manner	1	no	2
adjunct	False	False	adjunct	train	10	en-ud-train.conllu 454	11	rise	nmod	following the execution of thamir madhlum al - dulaymi , an air force general belonging to their tribe	19	36	manner	1	no	5
adjunct	False	False	adjunct	train	26	en-ud-train.conllu 454	11	rise	nmod	following the execution of thamir madhlum al - dulaymi , an air force general belonging to their tribe	19	36	manner	1	yes	5
adjunct	False	False	adjunct	dev	73	en-ud-dev.conllu 19	1	work	nmod	after all	6	7	manner	4	yes	4
adjunct	False	False	adjunct	dev	76	en-ud-dev.conllu 19	1	work	nmod	after all	6	7	manner	1	no	5
adjunct	False	False	adjunct	train	7	en-ud-train.conllu 6761	3	happen	nmod	in the sixties	4	6	manner	2	yes	3
adjunct	False	False	adjunct	train	87	en-ud-train.conllu 6761	3	happen	nmod	in the sixties	4	6	manner	1	no	5
adjunct	False	False	adjunct	train	7	en-ud-train.conllu 1035	1	die	nmod	after a &#39; fall	4	7	manner	5	yes	2
adjunct	False	False	adjunct	train	16	en-ud-train.conllu 1035	1	die	nmod	after a &#39; fall	4	7	manner	1	no	5
adjunct	False	False	adjunct	dev	3	en-ud-dev.conllu 1	3	come	nmod	from the ap	0	2	manner	1	yes	5
adjunct	False	False	adjunct	dev	76	en-ud-dev.conllu 1	3	come	nmod	from the ap	0	2	manner	1	yes	5
adjunct	False	False	adjunct	train	3	en-ud-train.conllu 6763	3	come	nmod	from the nation that allows a church to be changed to a pub or to a dance room or to a recording studio full of drug addicts , homosexuals and lunatics ( as that of george martin , ally of the beatles )	4	46	manner	1	yes	4
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 6763	3	come	nmod	from the nation that allows a church to be changed to a pub or to a dance room or to a recording studio full of drug addicts , homosexuals and lunatics ( as that of george martin , ally of the beatles )	4	46	manner	1	yes	5
adjunct	False	False	adjunct	train	10	en-ud-train.conllu 1036	1	blend	nmod	such as shamanism , christianity , buddhism , paganism , hermeticism and gnosticism	4	16	manner	4	yes	5
adjunct	False	False	adjunct	train	43	en-ud-train.conllu 1036	1	blend	nmod	such as shamanism , christianity , buddhism , paganism , hermeticism and gnosticism	4	16	manner	5	yes	3
adjunct	False	False	adjunct	train	26	en-ud-train.conllu 4579	8	maintain	nmod	for the period 2003 to 2007	17	22	manner	1	yes	4
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 4579	8	maintain	nmod	for the period 2003 to 2007	17	22	manner	1	yes	5
adjunct	False	False	adjunct	train	26	en-ud-train.conllu 6766	25	take	nmod	as the epithet of the government of satan on that nation	0	10	manner	1	no	5
adjunct	False	False	adjunct	train	71	en-ud-train.conllu 6766	25	take	nmod	as the epithet of the government of satan on that nation	0	10	manner	1	no	3
adjunct	False	False	adjunct	dev	76	en-ud-dev.conllu 2001	4	look	nmod	like glass	5	6	manner	4	yes	5
adjunct	False	False	adjunct	dev	78	en-ud-dev.conllu 2001	4	look	nmod	like glass	5	6	manner	2	no	5
adjunct	False	False	adjunct	train	43	en-ud-train.conllu 10370	1	be	nmod	in houston	9	10	manner	1	no	3
adjunct	False	False	adjunct	train	92	en-ud-train.conllu 10370	1	be	nmod	in houston	9	10	manner	4	yes	5
adjunct	False	False	adjunct	dev	76	en-ud-dev.conllu 209	5	staff	nmod	with neoconservatives , most of whom had no administrative experience , no arabic , and no respect for muslim culture ( or knowledge about it )	8	33	manner	5	yes	5
adjunct	False	False	adjunct	dev	87	en-ud-dev.conllu 209	5	staff	nmod	with neoconservatives , most of whom had no administrative experience , no arabic , and no respect for muslim culture ( or knowledge about it )	8	33	manner	5	yes	5
adjunct	False	False	adjunct	train	56	en-ud-train.conllu 4579	8	maintain	nmod	as an overview	0	2	manner	4	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 4579	8	maintain	nmod	as an overview	0	2	manner	5	yes	5
adjunct	False	False	adjunct	train	16	en-ud-train.conllu 10373	4	vomit	nmod	in fact	0	1	manner	1	no	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 10373	4	vomit	nmod	in fact	0	1	manner	1	yes	4
adjunct	False	False	adjunct	train	3	en-ud-train.conllu 6766	25	take	nmod	from an old brothel ( the &quot; piccadilla house &quot; which means &quot; the house of sin &quot; ) , disappeared nowadays	28	49	manner	5	yes	4
adjunct	False	False	adjunct	train	71	en-ud-train.conllu 6766	25	take	nmod	from an old brothel ( the &quot; piccadilla house &quot; which means &quot; the house of sin &quot; ) , disappeared nowadays	28	49	manner	1	no	4
adjunct	False	False	adjunct	train	16	en-ud-train.conllu 4596	5	extend	nmod	in the meantime	0	2	manner	1	no	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 4596	5	extend	nmod	in the meantime	0	2	manner	1	yes	5
adjunct	False	False	adjunct	train	7	en-ud-train.conllu 10373	4	vomit	nmod	after our meal	5	7	manner	2	yes	5
adjunct	False	False	adjunct	train	26	en-ud-train.conllu 10373	4	vomit	nmod	after our meal	5	7	manner	1	yes	5
adjunct	False	False	adjunct	dev	3	en-ud-dev.conllu 214	15	admit	nmod	according to the asian times	41	45	manner	1	yes	4
adjunct	False	False	adjunct	dev	7	en-ud-dev.conllu 214	15	admit	nmod	according to the asian times	41	45	manner	4	yes	3
adjunct	False	False	adjunct	train	16	en-ud-train.conllu 10386	1	do	nmod	for me	3	4	manner	1	no	4
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 10386	1	do	nmod	for me	3	4	manner	4	yes	5
adjunct	False	False	adjunct	dev	1	en-ud-dev.conllu 214	15	admit	nmod	on sept. 10 , 2002	16	20	manner	1	yes	5
adjunct	False	False	adjunct	dev	76	en-ud-dev.conllu 214	15	admit	nmod	on sept. 10 , 2002	16	20	manner	1	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 6775	6	begin	nmod	from then on	0	2	manner	1	yes	5
adjunct	False	False	adjunct	train	87	en-ud-train.conllu 6775	6	begin	nmod	from then on	0	2	manner	1	no	5
adjunct	False	False	adjunct	train	26	en-ud-train.conllu 10404	1	ask	nmod	for a fried egg on my enchiladas	2	8	manner	1	yes	5
adjunct	False	False	adjunct	train	87	en-ud-train.conllu 10404	1	ask	nmod	for a fried egg on my enchiladas	2	8	manner	1	no	5
adjunct	False	False	adjunct	dev	3	en-ud-dev.conllu 223	28	say	nmod	in a reference to nasrallah , the leader of the militant lebanese shiite group hezbollah	30	44	manner	2	yes	nan
adjunct	False	False	adjunct	dev	43	en-ud-dev.conllu 223	28	say	nmod	in a reference to nasrallah , the leader of the militant lebanese shiite group hezbollah	30	44	manner	5	yes	4
adjunct	False	False	adjunct	train	3	en-ud-train.conllu 6778	7	act	nmod	with &quot; sympathy for the devil &quot;	13	19	manner	1	yes	4
adjunct	False	False	adjunct	train	32	en-ud-train.conllu 6778	7	act	nmod	with &quot; sympathy for the devil &quot;	13	19	manner	4	yes	3
adjunct	False	False	adjunct	train	7	en-ud-train.conllu 4613	4	begin	nmod	at 10 am ( pst )	6	11	manner	2	yes	3
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 4613	4	begin	nmod	at 10 am ( pst )	6	11	manner	1	yes	5
adjunct	False	False	adjunct	train	43	en-ud-train.conllu 10406	4	have	nmod	on it	7	8	manner	1	no	4
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 10406	4	have	nmod	on it	7	8	manner	1	yes	4
adjunct	False	False	adjunct	dev	3	en-ud-dev.conllu 225	27	say	nmod	during a friday prayer sermon in kufa , his home base south of baghdad	28	41	manner	2	yes	4
adjunct	False	False	adjunct	dev	76	en-ud-dev.conllu 225	27	say	nmod	during a friday prayer sermon in kufa , his home base south of baghdad	28	41	manner	1	yes	4
adjunct	False	False	adjunct	train	26	en-ud-train.conllu 4626	4	begin	nmod	at 10 am ( pst )	6	11	manner	1	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 4626	4	begin	nmod	at 10 am ( pst )	6	11	manner	1	yes	nan
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 6778	7	act	nmod	at the same time	0	3	manner	1	yes	5
adjunct	False	False	adjunct	train	87	en-ud-train.conllu 6778	7	act	nmod	at the same time	0	3	manner	1	no	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 1355	19	be	nmod	among the supporters of these militant islamists	12	18	manner	5	yes	5
adjunct	False	False	adjunct	train	87	en-ud-train.conllu 1355	19	be	nmod	among the supporters of these militant islamists	12	18	manner	1	no	5
adjunct	False	False	adjunct	dev	26	en-ud-dev.conllu 25	12	help	nmod	along with terrorist attacks by radical groups such as hamas	14	23	manner	1	yes	5
adjunct	False	False	adjunct	dev	76	en-ud-dev.conllu 25	12	help	nmod	along with terrorist attacks by radical groups such as hamas	14	23	manner	5	yes	5
adjunct	False	False	adjunct	train	16	en-ud-train.conllu 4643	3	pose	nmod	for davis	7	8	manner	1	no	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 4643	3	pose	nmod	for davis	7	8	manner	5	yes	5
adjunct	False	False	adjunct	train	26	en-ud-train.conllu 10455	1	move	nmod	in late 2008	6	8	manner	1	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 10455	1	move	nmod	in late 2008	6	8	manner	1	yes	5
adjunct	False	False	adjunct	dev	7	en-ud-dev.conllu 271	6	set	nmod	in other words	0	2	manner	2	yes	4
adjunct	False	False	adjunct	dev	43	en-ud-dev.conllu 271	6	set	nmod	in other words	0	2	manner	1	no	4
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 135	1	hold	nmod	in october of 2002	3	6	manner	1	yes	5
adjunct	False	False	adjunct	train	87	en-ud-train.conllu 135	1	hold	nmod	in october of 2002	3	6	manner	1	no	5
adjunct	False	False	adjunct	train	3	en-ud-train.conllu 6778	7	act	nmod	through his other main puppets	8	12	manner	5	yes	4
adjunct	False	False	adjunct	train	10	en-ud-train.conllu 6778	7	act	nmod	through his other main puppets	8	12	manner	5	yes	4
adjunct	False	False	adjunct	train	3	en-ud-train.conllu 10455	1	move	nmod	into the tanglewood apartments	2	5	manner	1	yes	4
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 10455	1	move	nmod	into the tanglewood apartments	2	5	manner	1	yes	5
adjunct	False	False	adjunct	train	7	en-ud-train.conllu 4645	6	ask	nmod	on my panel	0	2	manner	2	yes	3
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 4645	6	ask	nmod	on my panel	0	2	manner	1	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 1361	12	conclude	nmod	in november 2003	0	2	manner	1	yes	5
adjunct	False	False	adjunct	train	87	en-ud-train.conllu 1361	12	conclude	nmod	in november 2003	0	2	manner	1	no	5
adjunct	False	False	adjunct	train	3	en-ud-train.conllu 6784	66	provide	nmod	to the wife	68	70	manner	4	yes	4
adjunct	False	False	adjunct	train	15	en-ud-train.conllu 6784	66	provide	nmod	to the wife	68	70	manner	1	yes	5
adjunct	False	False	adjunct	train	26	en-ud-train.conllu 1048	2	amaze	nmod	at the spiel they delivered	3	7	manner	1	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 1048	2	amaze	nmod	at the spiel they delivered	3	7	manner	1	yes	5
adjunct	False	False	adjunct	dev	26	en-ud-dev.conllu 320	3	make	nmod	on 04/25/01 12:42:55	7	9	manner	1	yes	5
adjunct	False	False	adjunct	dev	76	en-ud-dev.conllu 320	3	make	nmod	on 04/25/01 12:42:55	7	9	manner	1	yes	5
adjunct	False	False	adjunct	train	32	en-ud-train.conllu 4650	8	laud	nmod	on the positive side	0	3	manner	2	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 4650	8	laud	nmod	on the positive side	0	3	manner	5	yes	5
adjunct	False	False	adjunct	train	3	en-ud-train.conllu 1362	13	conclude	nmod	in a statement issued june 16 , 2004	0	7	manner	1	yes	4
adjunct	False	False	adjunct	train	43	en-ud-train.conllu 1362	13	conclude	nmod	in a statement issued june 16 , 2004	0	7	manner	1	no	3
adjunct	False	False	adjunct	train	3	en-ud-train.conllu 6784	66	provide	nmod	to paul mccartney whose company &#39;s logo was a person toying with the planets as if he was a god , and who was being very much deluded in his ego trip by the fact that he was made &quot; sir &quot; ( when in england even the road sweeper is made sir , as long as he produces money for the nation )	0	63	manner	1	yes	2
adjunct	False	False	adjunct	train	87	en-ud-train.conllu 6784	66	provide	nmod	to paul mccartney whose company &#39;s logo was a person toying with the planets as if he was a god , and who was being very much deluded in his ego trip by the fact that he was made &quot; sir &quot; ( when in england even the road sweeper is made sir , as long as he produces money for the nation )	0	63	manner	1	no	4
adjunct	False	False	adjunct	train	32	en-ud-train.conllu 10497	1	adopt	nmod	from the dumb friends league	10	14	manner	4	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 10497	1	adopt	nmod	from the dumb friends league	10	14	manner	1	yes	5
adjunct	False	False	adjunct	dev	26	en-ud-dev.conllu 323	7	compose	nmod	in most cases	0	2	manner	1	yes	5
adjunct	False	False	adjunct	dev	43	en-ud-dev.conllu 323	7	compose	nmod	in most cases	0	2	manner	2	yes	4
adjunct	False	False	adjunct	train	3	en-ud-train.conllu 1364	8	announce	nmod	on august 9 , 2004	0	4	manner	1	yes	4
adjunct	False	False	adjunct	train	71	en-ud-train.conllu 1364	8	announce	nmod	on august 9 , 2004	0	4	manner	1	no	5
adjunct	False	False	adjunct	train	1	en-ud-train.conllu 6786	13	use	nmod	at the same time mccartney was going out with heather mills	0	10	manner	1	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 6786	13	use	nmod	at the same time mccartney was going out with heather mills	0	10	manner	1	yes	5
adjunct	False	False	adjunct	dev	1	en-ud-dev.conllu 323	7	compose	nmod	of conventional first name and last name plus @paulhastings.com	8	16	manner	5	yes	5
adjunct	False	False	adjunct	dev	16	en-ud-dev.conllu 323	7	compose	nmod	of conventional first name and last name plus @paulhastings.com	8	16	manner	5	yes	4
adjunct	False	False	adjunct	dev	3	en-ud-dev.conllu 327	5	intend	nmod	only for the person or entity to which it is addressed	6	16	manner	5	yes	4
adjunct	False	False	adjunct	dev	56	en-ud-dev.conllu 327	5	intend	nmod	only for the person or entity to which it is addressed	6	16	manner	4	yes	5
adjunct	False	False	adjunct	train	56	en-ud-train.conllu 10564	2	locate	nmod	by walmart	11	12	manner	1	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 10564	2	locate	nmod	by walmart	11	12	manner	5	yes	5
adjunct	False	False	adjunct	train	26	en-ud-train.conllu 1366	6	note	nmod	in a bulletin	0	2	manner	3	yes	5
adjunct	False	False	adjunct	train	71	en-ud-train.conllu 1366	6	note	nmod	in a bulletin	0	2	manner	5	yes	5
adjunct	False	False	adjunct	train	7	en-ud-train.conllu 6786	13	use	nmod	for promotional ends	17	19	manner	4	yes	4
adjunct	False	False	adjunct	train	87	en-ud-train.conllu 6786	13	use	nmod	for promotional ends	17	19	manner	1	no	5
adjunct	False	False	adjunct	train	1	en-ud-train.conllu 4654	12	subside	nmod	in the best case	0	3	manner	4	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 4654	12	subside	nmod	in the best case	0	3	manner	1	yes	5
adjunct	False	False	adjunct	train	7	en-ud-train.conllu 1373	4	send	nmod	in connection with the detention of the blind sheik abdel rahman and those responsible for the earlier world trade center bombing in 1993	5	27	manner	4	yes	3
adjunct	False	False	adjunct	train	71	en-ud-train.conllu 1373	4	send	nmod	in connection with the detention of the blind sheik abdel rahman and those responsible for the earlier world trade center bombing in 1993	5	27	manner	1	no	5
adjunct	False	False	adjunct	train	3	en-ud-train.conllu 1376	4	confiscate	nmod	during his arrest by the cia in azerbaijan	7	14	manner	4	yes	4
adjunct	False	False	adjunct	train	43	en-ud-train.conllu 1376	4	confiscate	nmod	during his arrest by the cia in azerbaijan	7	14	manner	5	yes	4
adjunct	False	False	adjunct	train	10	en-ud-train.conllu 10564	2	locate	nmod	in the huge honka log homes building	3	9	manner	2	no	5
adjunct	False	False	adjunct	train	26	en-ud-train.conllu 10564	2	locate	nmod	in the huge honka log homes building	3	9	manner	1	yes	5
adjunct	False	False	adjunct	train	29	en-ud-train.conllu 6786	13	use	nmod	due to his waning popularity	21	25	manner	4	yes	5
adjunct	False	False	adjunct	train	76	en-ud-train.conllu 6786	13	use	nmod	due to his waning popularity	21	25	manner	1	yes	5
